word,example_no,example_en,example_cn,matched_form,tatoeba_en_sentence_id,tatoeba_cn_sentence_id,tatoeba_en_author,tatoeba_cn_author,author_status,source,license,score,tatoeba_en_url,tatoeba_cn_url,notes
observations,1,"His observations are sharp, but he doesn't say much.",他的观察是敏锐的，但他没有说太多。,observations,826854,827532,CK,Martha,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/826854,https://tatoeba.org/en/sentences/show/827532,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
observatory,1,He built an observatory to study the stars.,为了观测星象，他建了一座瞭望台。,observatory,803220,1238439,Source_VOA,tsayng,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/803220,https://tatoeba.org/en/sentences/show/1238439,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
observe,1,The doctor continued to observe the patient's behavior.,医生继续观察病人的一举一动。,observe,27993,433481,CK,nickyeow,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/27993,https://tatoeba.org/en/sentences/show/433481,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
observe,2,He pointed out how important it is to observe the law.,他指出了遵守法律的重要性。,observe,303652,1399249,unknown member,nickyeow,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/303652,https://tatoeba.org/en/sentences/show/1399249,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
observed,1,The boy observed the birds all day.,男孩观察了一整天鸟。,observed,45407,2254365,CM,Eleanor,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/45407,https://tatoeba.org/en/sentences/show/2254365,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
observed,2,The rule of the road must be strictly observed.,道路法规必须被严格遵守。,observed,280502,2777914,unknown member,fenfang557,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/280502,https://tatoeba.org/en/sentences/show/2777914,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
observes,1,The woman observes and the man thinks.,女人观察，男人思考。,observes,416046,464887,Scott,fucongcong,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/416046,https://tatoeba.org/en/sentences/show/464887,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
observing,1,The lonely man derives pleasure from observing ants.,那个孤僻的人以观察蚂蚁取乐。,observing,48147,2040290,Lumi,sadhen,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/48147,https://tatoeba.org/en/sentences/show/2040290,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
observing,2,"But the butcher is observing the holiday today, there's nothing we can do about it.",可是肉店今天公休没办法。,observing,5932933,1670072,peterius,fengli,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,112.0,https://tatoeba.org/en/sentences/show/5932933,https://tatoeba.org/en/sentences/show/1670072,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
obsessed,1,I have been obsessed with French recently.,我最近着迷于法语。,obsessed,1474147,1474146,sysko,sysko,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,114.0,https://tatoeba.org/en/sentences/show/1474147,https://tatoeba.org/en/sentences/show/1474146,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
obsessed,2,"Carl, you're obsessed with money.",Carl，你被钱迷住了。,obsessed,63805,335546,voxbubnya,fucongcong,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,112.0,https://tatoeba.org/en/sentences/show/63805,https://tatoeba.org/en/sentences/show/335546,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
obstacle,1,He can overcome any obstacle.,他能够超越所有困难。,obstacle,4757642,4743922,garborg,egg0073,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,112.0,https://tatoeba.org/en/sentences/show/4757642,https://tatoeba.org/en/sentences/show/4743922,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
obstinacy,1,"Miss Wang has a trace of obstinacy in her, but she is still a good student.",王小姐有一点固执，但是她还算是一个好学生。,obstinacy,1565749,1565719,eastasiastudent,GlossaMatik,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,112.0,https://tatoeba.org/en/sentences/show/1565749,https://tatoeba.org/en/sentences/show/1565719,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
obstinate,1,He became more obstinate as he grew older.,他年纪越大变得越顽固。,obstinate,296818,834982,CK,Martha,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/296818,https://tatoeba.org/en/sentences/show/834982,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
obstinate,2,He is the most obstinate child I have ever seen.,他是我所见的最倔的一个孩子。,obstinate,297278,4218328,CK,shanghainese,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/297278,https://tatoeba.org/en/sentences/show/4218328,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
obstructed,1,The crowd obstructed the police in the discharge of their duties.,群众妨碍了警员执行任务。,obstructed,237763,602892,unknown member,xiuqin,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/237763,https://tatoeba.org/en/sentences/show/602892,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
obstructed,2,A fallen tree obstructed the road.,有棵树倒了下来，把路堵住了。,obstructed,279592,758625,U2FS,nickyeow,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,112.0,https://tatoeba.org/en/sentences/show/279592,https://tatoeba.org/en/sentences/show/758625,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
obstruction,1,"The accusations are shocking: money laundering, tax evasion and obstruction of justice.",这些指控令人震惊:洗钱、逃税和妨碍司法公正。,obstruction,2313164,8791829,MrShoval,slo_oth,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/2313164,https://tatoeba.org/en/sentences/show/8791829,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
obstructs,1,A large pillar obstructs the view of the lake.,巨大的柱子遮住了视线，让人看不到湖。,obstructs,275531,333067,CM,fucongcong,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/275531,https://tatoeba.org/en/sentences/show/333067,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
obtain,1,I am able to obtain a registration form for free.,我可以免费获取一份注册表格。,obtain,279402,389382,unknown member,fucongcong,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,114.0,https://tatoeba.org/en/sentences/show/279402,https://tatoeba.org/en/sentences/show/389382,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
obtain,2,It is necessary to obtain the sanction of the authorities to enter this building.,必须获得有关当局的批准才能进入这座建筑物。,obtain,59448,917890,AlanF_US,Martha,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,112.0,https://tatoeba.org/en/sentences/show/59448,https://tatoeba.org/en/sentences/show/917890,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
obtained,1,Knowledge can only be obtained by study.,只有学习才能获得知识。,obtained,277042,344968,U2FS,nickyeow,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/277042,https://tatoeba.org/en/sentences/show/344968,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
obtained,2,He obtained a picture which Picasso had painted in his later years.,他获得了一幅毕卡索晚年的画作。,obtained,292491,1323840,unknown member,nickyeow,username_filled_from_sentences_detailed,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,122.0,https://tatoeba.org/en/sentences/show/292491,https://tatoeba.org/en/sentences/show/1323840,Text sentence only; no Tatoeba audio used. Username author fields require Tatoeba Detailed Sentences export to fill exactly.
