official_book_code,official_book_name,official_unit_code,official_unit_name,official_sort_order,word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio,example_en_1,example_cn_1,example_en_2,example_cn_2,example_1_source,example_1_license,example_1_matched_form,example_1_tatoeba_en_sentence_id,example_1_tatoeba_cn_sentence_id,example_1_tatoeba_en_url,example_1_tatoeba_cn_url,example_1_tatoeba_en_author,example_1_tatoeba_cn_author,example_1_author_status,example_1_attribution_notes,example_2_source,example_2_license,example_2_matched_form,example_2_tatoeba_en_sentence_id,example_2_tatoeba_cn_sentence_id,example_2_tatoeba_en_url,example_2_tatoeba_cn_url,example_2_tatoeba_en_author,example_2_tatoeba_cn_author,example_2_author_status,example_2_attribution_notes
ielts,雅思词库,all,全部,2361,ingenious,in'dʒi:njәs,s showing inventiveness and skill,"a. 灵敏的, 精巧的, 聪明的",,1,,cet6 ky toefl ielts gre,9550,11520,,,,Everyone's tricks are different; each differs in ingenious ways.,戏法人人会变，各有巧妙不同。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,ingenious,11272588,917819,https://tatoeba.org/en/sentences/show/11272588,https://tatoeba.org/en/sentences/show/917819,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
ielts,雅思词库,all,全部,2362,ingredient,in'gri:diәnt,n. a component of a mixture or compound\nn. food that is a component of a mixture in cooking,"n. 成分, 因素\n[化] 配合剂; 拼料; 成分; 组分",,3,1,cet4 cet6 ky toefl ielts gre,3844,2590,s:ingredients,,,"Cookies may contain nuts or peanuts, even if not included in the ingredient list.",饼干中可能含有坚果或花生，即使没被列入原料配方中。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,ingredient,6308611,6308618,https://tatoeba.org/en/sentences/show/6308611,https://tatoeba.org/en/sentences/show/6308618,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
ielts,雅思词库,all,全部,2363,inhabit,in'hæbit,v. be present in,"vt. 居住于, 占据, 栖息",,2,,cet4 cet6 ky toefl ielts gre,6908,6052,d:inhabited/p:inhabited/3:inhabits/i:inhabiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,2364,inhabitant,in'hæbitәnt,n. a person who inhabits a particular place,"n. 居民, 居住者\n[医] 居民",,2,,cet4 cet6 ky toefl ielts gre,4166,5914,s:inhabitants,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,2365,inherent,in'hiәrәnt,s existing as an essential constituent or characteristic\ns in the nature of something though not readily apparent,"a. 固有的, 与生俱来的\n[医] 固有的, 生来的",,2,,cet6 ky toefl ielts,4850,4924,,,,We must never forget the inherent value of every human being.,我们一定不能忘记每个人的内在价值。,She has inherent dignity.,她有与生俱来的尊严。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,inherent,5937798,8748584,https://tatoeba.org/en/sentences/show/5937798,https://tatoeba.org/en/sentences/show/8748584,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,inherent,308780,780241,https://tatoeba.org/en/sentences/show/308780,https://tatoeba.org/en/sentences/show/780241,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,2366,inherit,in'herit,v. obtain from someone after their death\nv. receive from a predecessor\nv. receive by genetic transmission,"vt. 继承, 遗传\nvi. 接受遗产",,2,,cet4 cet6 ky toefl ielts gre,3786,4471,d:inherited/p:inherited/i:inheriting/3:inherits,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,2367,inhibit,in'hibit,"v. limit the range or extent of\nv. limit, block, or decrease the action or function of\nv. control and refrain from showing; of emotions, desires, impulses, or behavior","vt. 禁止, 抑制\nvi. 起抑制作用",,1,,cet6 ky toefl ielts gre,5110,7404,d:inhibited/3:inhibits/i:inhibiting/p:inhibited/s:inhibits,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,2368,initial,i'niʃәl,n. the first letter of a word (especially a person's name)\nv. mark with one's initials\ns. occurring at the beginning,"n. 字首, 首字母\na. 开始的, 最初的, 字首的\nvt. 用姓名的首字母签名",,3,1,gk cet4 cet6 ky toefl ielts gre,1525,1943,s:initials/p:initialled/d:initialled/i:initialling/3:initials,,,Your initial order is subject to a special discount of 5%.,首次订购可获九五折的特别优惠。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,initial,267001,503137,https://tatoeba.org/en/sentences/show/267001,https://tatoeba.org/en/sentences/show/503137,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
ielts,雅思词库,all,全部,2369,initiate,i'niʃieit,"n. someone who has been admitted to membership in a scholarly field\nn. people who have been introduced to the mysteries of some field or activity\nv. take the lead or initiative in; participate in the development of\nv. accept people into an exclusive society or group, usually with some rite","n. 入会, 开始\na. 新加入的\nvt. 开始, 传授基本知识给",,2,,cet6 ky toefl ielts gre,3422,3524,d:initiated/i:initiating/p:initiated/3:initiates/s:initiates,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,2370,initiative,i'niʃiәtiv,n readiness to embark on bold new ventures\nn the first of a series of actions\ns serving to set in motion,"n. 主动行动, 首创精神, 主动权\na. 自发的, 起始的",,3,1,cet4 cet6 ky ielts gre,1688,2138,s:initiatives,,,He takes the initiative in helping his mother do the housework.,他主动帮他妈妈做家务。,The initiative measurably improved quality of life for the villagers.,计划使村民的生活改善了不少。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,initiative,400044,400041,https://tatoeba.org/en/sentences/show/400044,https://tatoeba.org/en/sentences/show/400041,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,initiative,934451,1455142,https://tatoeba.org/en/sentences/show/934451,https://tatoeba.org/en/sentences/show/1455142,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,2371,inject,in'dʒekt,v. give an injection to\nv. to introduce (a new aspect or element)\nv. force or drive (a fluid or gas) into by piercing\nv. take by injection,"vt. 注射, 注入, 使入轨\n[医] 注射",,2,,cet6 ky toefl ielts,5577,5597,d:injected/i:injecting/p:injected/3:injects,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,2372,injection,in'dʒekʃәn,n. the forceful insertion of a substance under pressure\nn. any solution that is injected (as into the skin)\nn. the act of putting a liquid into the body by means of a syringe,"n. 注射, 注射剂\n[化] 注入; 注射",,2,,cet4 cet6 ielts gre,4565,5734,s:injections,,,It's alright. This injection won't hurt. It will just prick a little.,没关系的，这个针不痛的，就只有一点点刺痛感。,I need to give you an injection.,我得给你打一针。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,injection,2698847,4463326,https://tatoeba.org/en/sentences/show/2698847,https://tatoeba.org/en/sentences/show/4463326,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,injection,10699300,10699366,https://tatoeba.org/en/sentences/show/10699300,https://tatoeba.org/en/sentences/show/10699366,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,2373,injury,'indʒәri,n. any physical damage to the body caused by violence or accident or fracture etc.\nn. an accident that results in physical damage or hurt\nn. an act that causes someone or something to receive physical damage\nn. wrongdoing that violates another's rights and is unjustly inflicted,"n. 伤害, 侮辱\n[医] 伤, 损伤",,4,1,gk cet4 cet6 ky toefl ielts,1334,1553,s:injuries,,,"I got hurt during an experiment, and the injury was pretty serious.",我做实验的时候弄伤了，而且还伤得十分严重。,Not all of the passengers escaped injury.,并非所有的乘客都免于受伤。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,injury,67241,466313,https://tatoeba.org/en/sentences/show/67241,https://tatoeba.org/en/sentences/show/466313,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,injury,268406,775441,https://tatoeba.org/en/sentences/show/268406,https://tatoeba.org/en/sentences/show/775441,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,2374,inland,'inlәnd,a. situated away from an area's coast or border\nr. towards or into the interior of a region,"a. 内陆的, 国内的\nn. 内地",,2,,gk cet6 ky toefl ielts,5084,11233,,,,Chinese coastal cities are generally more developed than the inland ones.,中国大陆的沿海城市普遍比内陆城市发达。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,inland,7805682,1746077,https://tatoeba.org/en/sentences/show/7805682,https://tatoeba.org/en/sentences/show/1746077,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
ielts,雅思词库,all,全部,2375,innocent,'inәsәnt,n. a person who lacks knowledge of evil\na. free from evil or guilt\ns. lacking intent or capacity to injure\ns. lacking in sophistication or worldliness,"a. 无罪的, 不懂事的, 无知的\nn. 天真的人, 笨蛋",,3,1,gk cet4 cet6 ky toefl ielts,3421,2775,s:innocents,,,Yanni took the life of an innocent young man.,Yanni 夺走了一个无辜年轻人的生命。,"As far as I know, he is innocent.",就我所知，他是无罪的。,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,innocent,9602148,10503082,https://tatoeba.org/en/sentences/show/9602148,https://tatoeba.org/en/sentences/show/10503082,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,innocent,251443,10066358,https://tatoeba.org/en/sentences/show/251443,https://tatoeba.org/en/sentences/show/10066358,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.
ielts,雅思词库,all,全部,2376,innovation,.inәu'veiʃәn,n a creation (a new device or process) resulting from study and experimentation\nn the creation of something in the mind\nn the act of starting something for the first time; introducing something new,"n. 改革, 创新\n[法] 创新, 改革, 刷新",,2,,cet6 ky toefl ielts gre,3151,3657,s:innovations,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ielts,雅思词库,all,全部,2377,innumerable,i'nju:mәrәbl,s too numerous to be counted,"a. 无数的, 数不清的",,1,,cet6 ky toefl ielts,11097,12952,,,,I have tried innumerable times to contact him.,我找过他很多次。,,,Tatoeba sentence pair export,CC BY 2.0 FR by default; some sentences may also be CC0 1.0. Verify per sentence before production.,innumerable,256443,372157,https://tatoeba.org/en/sentences/show/256443,https://tatoeba.org/en/sentences/show/372157,Tatoeba contributor (username pending),Tatoeba contributor (username pending),username_pending_sentences_detailed,Text sentence only; no Tatoeba audio used. Exact username requires Tatoeba Detailed Sentences export.,,,,,,,,,,,
